label,image
kop12-club-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-club-10.svg
kop12-club-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-club-a.svg
kop12-club-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-club-j.svg
kop12-club-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-club-q.svg
kop12-diamond-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-diamond-10.svg
kop12-diamond-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-diamond-a.svg
kop12-diamond-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-diamond-j.svg
kop12-diamond-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-diamond-q.svg
kop12-heart-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-heart-10.svg
kop12-heart-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-heart-a.svg
kop12-heart-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-heart-j.svg
kop12-heart-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-heart-q.svg
kop12-spade-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-spade-10.svg
kop12-spade-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-spade-a.svg
kop12-spade-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-spade-j.svg
kop12-spade-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop12-spade-q.svg
kop14-club-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-club-10.svg
kop14-club-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-club-a.svg
kop14-club-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-club-j.svg
kop14-club-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-club-q.svg
kop14-diamond-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-diamond-10.svg
kop14-diamond-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-diamond-a.svg
kop14-diamond-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-diamond-j.svg
kop14-diamond-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-diamond-q.svg
kop14-heart-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-heart-10.svg
kop14-heart-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-heart-a.svg
kop14-heart-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-heart-j.svg
kop14-heart-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-heart-q.svg
kop14-spade-10,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-spade-10.svg
kop14-spade-a,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-spade-a.svg
kop14-spade-j,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-spade-j.svg
kop14-spade-q,https://raw.githubusercontent.com/rayzg/other-games/master/kop/playingcards.io/kop14-spade-q.svg
